activo_id,patente,marca,modelo,anio_fabricacion,fecha_alta_flota,tipo_vehiculo,motor_tipo,estado_actual,odometro_km,horometro_h,created_at,updated_at
ACE-0416,RRTD92,Freightliner,M2 112,2025,2025-10-10,camion vocacional,Cummins ISL,Activo,50900.0,900.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0417,BNRW92,Mercedes,Atego,2016,2017-08-26,camion distribucion,OM924,Activo,169400.0,8399.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0418,HFYW22,Scania,R450,2025,2025-04-14,camion larga distancia,DC13,Activo,24400.0,958.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0419,VCSH52,Kenworth,T680,2021,2021-01-16,camion larga distancia,Cummins X15,Activo,265900.0,8796.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0420,VDWC06,Ford,Cargo 1723,2025,2025-04-10,camion carga mediana,Cummins ISB,Activo,34200.0,1318.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0421,MWJT16,Volvo,FH,2016,2016-01-14,camion larga distancia,D13,Activo,229600.0,14252.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0422,KSJN15,MAN,TGM,2025,2025-11-24,camion distribucion,D08,Activo,60500.0,1118.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0423,SSGH87,International,LT Series,2024,2024-03-04,camion larga distancia,Cummins X15,Activo,99000.0,5251.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0424,YGFJ86,Hino,GH,2019,2020-04-16,camion distribucion,J08E,Activo,287300.0,7230.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0425,FDBJ94,Hino,500,2020,2020-12-07,camion distribucion,J08E,Activo,468800.0,15360.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0426,BKJP89,Volvo,VM,2025,2025-08-11,camion distribucion,D8,Activo,68600.0,1062.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0427,BHMK94,Volvo,FMX,2019,2019-05-27,camion construcción,D13,Activo,927500.0,14010.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0428,TBYG81,Iveco,Trakker,2024,2024-06-24,camion faena,Cursor 13,Activo,230500.0,5166.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0429,ZPCB69,MAN,TGX,2025,2025-04-26,camion larga distancia,D26,Activo,107200.0,1766.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0430,WTHG09,Volkswagen,Meteor 29.520,2025,2026-03-19,camion larga distancia,MAN D26,Activo,16300.0,593.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0431,YDRN01,Volkswagen,Meteor 29.520,2025,2025-02-25,camion larga distancia,MAN D26,Activo,153700.0,2739.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0432,TVVB82,Hino,FM,2023,2023-11-11,camion carga pesada,A09C,Activo,274000.0,5946.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0433,RWFC33,Isuzu,FVR,2025,2025-09-01,camion distribucion,6HK1,Activo,82400.0,1510.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0434,CNFX74,Kenworth,T370,2024,2024-08-26,camion vocacional,PACCAR PX-9,Activo,181300.0,4164.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0435,SVDP43,Mercedes,Actros,2015,2015-12-23,camion larga distancia,OM471,Activo,337800.0,10550.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0436,XLPP54,Freightliner,M2 112,2021,2021-07-20,camion vocacional,Detroit DD13,Activo,235500.0,6514.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0437,WNGY67,Freightliner,Cascadia,2026,2026-01-19,camion larga distancia,Detroit DD13,Activo,39000.0,686.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0438,FPCN90,Scania,S500,2016,2016-06-23,camion larga distancia,DC13,Activo,592400.0,22376.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0439,NXLX09,Scania,P360,2018,2019-08-23,camion distribucion,DC09,Activo,644000.0,12402.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0440,RKTK74,Volvo,FH,2018,2018-03-04,camion larga distancia,D13,Activo,451100.0,24515.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0441,BKFR66,Scania,R440,2016,2017-08-15,camion larga distancia,DC13,Activo,551700.0,16612.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0442,XXBY08,Volkswagen,Constellation 25.360,2026,2026-04-21,camion carga pesada,MAN D08,Activo,8900.0,268.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0443,HJGH57,Mercedes,Atego,2019,2020-05-11,camion distribucion,OM926,Activo,264000.0,6684.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0444,NZWJ91,Mercedes,Arocs,2024,2025-08-21,camion construcción,OM471,Activo,25000.0,1085.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0445,XLRT66,MAN,TGX,2022,2022-07-30,camion larga distancia,D38,Activo,176900.0,7086.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0446,KHGD04,Freightliner,M2 106,2021,2023-02-03,camion distribucion,Cummins ISL,Activo,63200.0,3962.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0447,ZYFZ42,Kenworth,T880,2020,2020-06-17,camion vocacional pesado,PACCAR MX-13,Activo,105400.0,10200.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0448,SDMZ98,Volvo,FMX,2015,2015-08-13,camion construcción,D13,Activo,887300.0,16252.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0449,FKZH17,Ford,Cargo 1933,2026,2026-04-22,camion carga pesada,Cummins ISL,Activo,9200.0,534.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0450,PNST99,MAN,TGL,2017,2017-10-11,camion distribucion,D08,Activo,570000.0,14332.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0451,LNPH94,Volkswagen,Constellation 25.360,2018,2018-04-20,camion carga pesada,MAN D08,Activo,279500.0,10795.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0452,RDPF73,Iveco,Stralis,2016,2016-03-29,camion larga distancia,Cursor 10,Activo,732700.0,19376.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0453,FFKP16,MAN,TGM,2018,2019-03-13,camion distribucion,D08,Activo,778600.0,13897.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0454,FNDK02,Volvo,FH,2023,2023-09-30,camion larga distancia,D13,Activo,349700.0,6927.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0455,RXCK13,Scania,G410,2024,2024-10-14,camion carga pesada,DC13,Activo,145400.0,2719.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0456,TNYC11,International,WorkStar,2024,2024-12-05,camion vocacional,MaxxForce 13,Activo,53800.0,4279.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0457,PWZN10,Hino,FM,2019,2019-11-21,camion carga pesada,A09C,Activo,293200.0,7518.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0458,FZJV58,Scania,S500,2016,2016-06-08,camion larga distancia,DC13,Activo,382500.0,9737.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0459,PYZR37,Mercedes,Atego,2025,2025-09-02,camion distribucion,OM926,Activo,38900.0,1176.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0460,TDBD94,Iveco,Trakker,2021,2021-11-18,camion faena,Cursor 13,Activo,137900.0,5044.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0461,LMFV55,Mercedes,Atego,2019,2019-07-24,camion distribucion,OM926,Activo,261100.0,7284.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0462,XDGD92,Iveco,Tector,2015,2016-12-23,camion distribucion,NEF 6,Activo,574600.0,18347.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0463,JFKS66,Volkswagen,Constellation 24.280,2024,2026-03-28,camion distribucion,MAN D08,Activo,15600.0,267.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0464,SGZT82,Mercedes,Arocs,2017,2017-08-14,camion construcción,OM470,Activo,621600.0,21394.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0465,JWMH43,Kenworth,T370,2025,2025-03-21,camion vocacional,PACCAR PX-9,Activo,112800.0,2577.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0466,FCHV41,Volvo,VM,2018,2019-03-21,camion distribucion,D8,Activo,812200.0,13671.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0467,ZWZM05,Scania,R450,2025,2025-12-18,camion larga distancia,DC13,Activo,13700.0,766.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0468,RSLR63,Hino,GH,2024,2024-01-13,camion distribucion,J08E,Activo,181700.0,3805.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0469,JLCW25,Scania,S500,2020,2020-10-03,camion larga distancia,DC13,Activo,146300.0,6905.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0470,VGLH33,Volvo,FH16,2024,2025-08-16,camion extra pesado,D16,Activo,39700.0,3074.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0471,VFTD60,Ford,Cargo 1933,2016,2017-04-06,camion carga pesada,Cummins ISL,Activo,359000.0,18020.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0472,GCFT90,Volvo,VM,2021,2021-05-17,camion distribucion,D8,Activo,263400.0,9431.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0473,GTYV81,Mercedes,Arocs,2024,2025-03-20,camion construcción,OM471,Activo,31400.0,2486.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0474,LVKD97,Freightliner,Cascadia,2017,2017-09-08,camion larga distancia,Detroit DD13,Activo,323000.0,13296.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0475,KFHF71,Volvo,FH16,2017,2017-12-21,camion extra pesado,D16,Activo,772000.0,12658.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0476,ZJSF38,Isuzu,FRR,2019,2019-09-19,camion distribucion,4HK1,Activo,367500.0,9739.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0477,VTTD84,Volkswagen,Constellation 19.320,2017,2019-06-16,camion carga pesada,MAN D08,Activo,585200.0,10927.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0478,MHKP04,Mercedes,Arocs,2025,2025-11-22,camion construcción,OM471,Activo,27600.0,989.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0479,LDRR11,Volkswagen,Constellation 24.280,2019,2019-09-09,camion distribucion,MAN D08,Activo,260600.0,23348.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0480,KHFB29,International,HV Series,2026,2026-01-01,camion vocacional,Cummins L9,Activo,17300.0,549.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0481,KWTM23,Kenworth,T680,2023,2023-12-19,camion larga distancia,Cummins X15,Activo,133800.0,12261.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0482,CVCC69,MAN,TGS,2019,2020-03-15,camion vocacional,D20,Activo,172500.0,22093.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0483,ZVYM08,International,WorkStar,2024,2024-01-09,camion vocacional,MaxxForce 13,Activo,159100.0,5751.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0484,KTTG27,Hino,FM,2017,2019-05-28,camion carga pesada,A09C,Activo,624400.0,14033.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0485,DWMR84,International,WorkStar,2019,2019-11-26,camion vocacional,MaxxForce 13,Activo,899500.0,16204.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0486,TSLH28,Scania,R440,2017,2018-05-23,camion larga distancia,DC13,Activo,422900.0,13773.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0487,YKDL40,MAN,TGM,2017,2019-04-10,camion distribucion,D08,Activo,471100.0,7519.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0488,BCNY75,Mercedes,Atego,2016,2016-04-28,camion distribucion,OM924,Activo,1315800.0,25844.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0489,WBTD40,Volvo,FM,2018,2019-05-13,camion carga pesada,D11,Activo,263100.0,9133.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0490,KRMT94,Kenworth,T880,2016,2016-02-29,camion vocacional pesado,PACCAR MX-13,Activo,234400.0,42255.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0491,FBNR53,Mercedes,Axor,2023,2025-09-12,camion carga pesada,OM457,Activo,30200.0,1020.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0492,MFPC10,Iveco,Tector,2020,2021-10-11,camion distribucion,NEF 6,Activo,139800.0,8616.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0493,LFCS05,Iveco,Trakker,2016,2017-08-25,camion faena,Cursor 13,Activo,370800.0,22802.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0494,JVRY66,Scania,S500,2016,2016-03-15,camion larga distancia,DC13,Activo,521000.0,13170.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0495,XTNX28,International,WorkStar,2020,2020-02-02,camion vocacional,MaxxForce 13,Activo,456100.0,13900.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0496,MKNX77,Iveco,Tector,2015,2015-07-21,camion distribucion,NEF 6,Activo,817300.0,30981.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0497,WMRJ87,Ford,Cargo 1723,2021,2022-09-30,camion carga mediana,Cummins ISB,Activo,235200.0,6512.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0498,YNYF50,Scania,S500,2026,2026-04-26,camion larga distancia,DC13,Activo,3700.0,105.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0499,SMBW72,Volkswagen,Delivery 13.180,2023,2023-12-22,camion distribucion,Cummins ISF 3.8,Activo,75800.0,5913.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0500,JPCL19,Freightliner,Cascadia,2024,2024-06-09,camion larga distancia,Detroit DD13,Activo,63300.0,2483.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0501,GDPP89,Ford,Cargo 1723,2020,2020-06-20,camion carga mediana,Cummins ISB,Activo,189900.0,11710.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0502,JSDX11,Scania,P360,2017,2018-09-22,camion distribucion,DC09,Activo,436700.0,12714.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0503,GRJT90,Volvo,FH16,2026,2026-03-26,camion extra pesado,D16,Activo,8400.0,464.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0504,MBLP52,Isuzu,NPR,2015,2015-04-25,camion distribucion,4HK1,Activo,347500.0,19511.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0505,YYHL32,Kenworth,T680,2015,2017-08-12,camion larga distancia,PACCAR MX-13,Activo,853000.0,14855.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0506,CVXT49,Scania,R450,2020,2021-11-05,camion larga distancia,DC13,Activo,491200.0,9334.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0507,HDMZ96,Volvo,FH,2022,2022-02-27,camion larga distancia,D13,Activo,83100.0,3806.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0508,XGYK35,Volvo,FMX,2016,2016-12-03,camion construcción,D13,Activo,323000.0,17418.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0509,CJKP34,Scania,R450,2019,2019-09-10,camion larga distancia,DC13,Activo,288700.0,9092.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0510,CSMW12,Freightliner,M2 106,2015,2016-12-08,camion distribucion,Cummins ISL,Activo,380100.0,17393.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0511,VDWS24,Isuzu,NPR,2023,2023-06-12,camion distribucion,4HK1,Activo,85900.0,5338.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0512,ZRSN62,Freightliner,M2 112,2019,2019-08-07,camion vocacional,Cummins ISL,Activo,227600.0,12050.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0513,VJNL83,Kenworth,T880,2022,2022-10-12,camion vocacional pesado,PACCAR MX-13,Activo,187800.0,4576.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0514,YJWM14,Volvo,FH,2017,2017-05-30,camion larga distancia,D13,Activo,346400.0,10831.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0515,NRDS94,Scania,G410,2015,2015-10-06,camion carga pesada,DC13,Activo,1163900.0,21093.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0516,PWWZ00,Freightliner,Cascadia,2019,2020-12-09,camion larga distancia,Detroit DD15,Activo,457900.0,9537.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0517,XJFR22,International,LT Series,2023,2024-01-26,camion larga distancia,Navistar A26,Activo,76700.0,3039.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0518,BYPD36,Isuzu,FVR,2022,2022-11-04,camion distribucion,6HK1,Activo,265100.0,8013.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0519,XTLJ97,Isuzu,CYZ,2020,2020-05-01,camion carga pesada,6UZ1,Activo,407200.0,12867.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0520,FVFV35,Mercedes,Atego,2016,2017-03-17,camion distribucion,OM924,Activo,322200.0,14395.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0521,DYGM54,International,LT Series,2018,2019-03-09,camion larga distancia,Navistar A26,Activo,555400.0,11212.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0522,FGVR57,Volvo,FH,2023,2023-09-14,camion larga distancia,D13,Activo,261400.0,4437.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0523,VLML99,Volvo,FM,2021,2021-01-22,camion carga pesada,D13,Activo,163700.0,10194.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0524,YCTH29,Freightliner,Cascadia,2015,2016-02-23,camion larga distancia,Detroit DD13,Activo,1352200.0,26670.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0525,SWJP75,Mercedes,Arocs,2016,2016-04-11,camion construcción,OM470,Activo,275500.0,18706.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0526,JSRX86,Volvo,FH,2017,2017-10-15,camion larga distancia,D13,Activo,1053700.0,17314.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0527,VYCL95,Mercedes,Axor,2019,2019-06-29,camion carga pesada,OM457,Activo,141600.0,6144.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0528,VHBD52,Volvo,FM,2018,2018-12-22,camion carga pesada,D13,Activo,436800.0,12475.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0529,RGXN88,Mercedes,Arocs,2018,2020-03-10,camion construcción,OM471,Activo,300000.0,47615.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0647,GMSL89,Volvo,FH,2015,2016-06-24,camion larga distancia,D13,Activo,900500.0,17819.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0530,MTHM06,Kenworth,T680,2023,2024-02-19,camion larga distancia,PACCAR MX-13,Activo,101500.0,2593.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0531,KSVL23,Scania,R440,2017,2017-08-27,camion larga distancia,DC13,Activo,596500.0,17588.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0532,XFHT28,Isuzu,CYZ,2018,2018-06-29,camion carga pesada,6UZ1,Activo,152600.0,8110.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0533,FWLZ75,Isuzu,NPR,2024,2024-07-03,camion distribucion,4HK1,Activo,137900.0,3880.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0534,MKGW16,Ford,Cargo 1723,2021,2021-05-29,camion carga mediana,Cummins ISB,Activo,196800.0,7389.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0535,GDLZ34,Volvo,FMX,2020,2020-03-31,camion construcción,D13,Activo,157600.0,10899.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0536,ZMKX97,Mercedes,Actros,2017,2018-01-15,camion larga distancia,OM471,Activo,537400.0,13941.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0537,VVLK94,MAN,TGL,2019,2019-04-27,camion distribucion,D08,Activo,595200.0,9640.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0538,RXBT84,Mercedes,Actros,2026,2026-02-22,camion larga distancia,OM457,Activo,25900.0,687.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0539,LPPV64,Mercedes,Arocs,2019,2019-09-18,camion construcción,OM471,Activo,166400.0,7937.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0540,GMGY41,MAN,TGS,2017,2017-03-03,camion vocacional,D26,Activo,345500.0,15150.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0541,WJJB79,Mercedes,Atego,2025,2025-10-28,camion distribucion,OM926,Activo,41300.0,859.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0542,GPJM29,Kenworth,T880,2021,2021-08-27,camion vocacional pesado,PACCAR MX-13,Activo,125400.0,5777.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0543,CVLB32,Mercedes,Atego,2021,2022-06-01,camion distribucion,OM924,Activo,189500.0,5216.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0544,RDBG11,International,HV Series,2015,2016-10-01,camion vocacional,Cummins L9,Activo,986500.0,19158.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0545,PFSZ63,Iveco,S-Way,2020,2020-10-10,camion larga distancia,Cursor 13,Activo,159100.0,8063.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0546,VYSJ40,Kenworth,T680,2024,2024-11-04,camion larga distancia,Cummins X15,Activo,127700.0,2197.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0547,SNDZ49,Volvo,FH16,2016,2016-01-18,camion extra pesado,D16,Activo,228000.0,9755.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0548,TSBC66,International,LT Series,2020,2020-11-30,camion larga distancia,Cummins X15,Activo,379500.0,9512.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0549,WXGW16,Mercedes,Axor,2017,2018-06-12,camion carga pesada,OM457,Activo,872600.0,13604.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0550,ZKVC88,MAN,TGL,2023,2023-05-31,camion distribucion,D08,Activo,105500.0,2542.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
