sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0619,Bomba de combustible eléctrica para camioneta,Sistema de combustible,,No indicado,3.0,56000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0620,Bomba de combustible eléctrica para camión liviano,Sistema de combustible,,No indicado,3.0,81000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0621,Bomba de combustible eléctrica para camión pesado,Sistema de combustible,,No indicado,3.0,135000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0622,Bomba de combustible eléctrica para van,Sistema de combustible,,No indicado,3.0,61000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0623,Filtro de combustible para auto liviano,Sistema de combustible,,No indicado,2.0,7500.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0624,Filtro de combustible para bus,Sistema de combustible,,No indicado,2.0,16000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0659,Riel de inyección para auto liviano,Sistema de combustible,,No indicado,5.0,85000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0660,Riel de inyección para bus,Sistema de combustible,,No indicado,5.0,185000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0661,Riel de inyección para camioneta,Sistema de combustible,,No indicado,5.0,105000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0662,Riel de inyección para camión liviano,Sistema de combustible,,No indicado,5.0,155000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0663,Riel de inyección para camión pesado,Sistema de combustible,,No indicado,5.0,255000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0664,Riel de inyección para van,Sistema de combustible,,No indicado,5.0,115000.0,23.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0705,Silenciador trasero para camión pesado,Sistema de escape,,No indicado,5.0,255000.0,10.0,5.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0732,Tuerca de rueda para camioneta,Neumáticos y ruedas,,No indicado,2.0,4000.0,25.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0734,Tuerca de rueda para camión pesado,Neumáticos y ruedas,,No indicado,2.0,9000.0,25.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0735,Tuerca de rueda para van,Neumáticos y ruedas,,No indicado,2.0,4000.0,25.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0743,neumático 11R22.5 para camión pesado,Neumáticos y ruedas,,No indicado,3.0,160000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0744,neumático 175/70R14 para auto liviano,Neumáticos y ruedas,,No indicado,3.0,34000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0745,neumático 175R14LT para camioneta,Neumáticos y ruedas,,No indicado,3.0,39000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0746,neumático 175R14LT para van,Neumáticos y ruedas,,No indicado,3.0,39000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0754,neumático 295/80R22.5 para camión pesado,Neumáticos y ruedas,,No indicado,3.0,190000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0755,neumático 700R16 para camión liviano,Neumáticos y ruedas,,No indicado,3.0,85000.0,15.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0775,Plumilla limpiaparabrisas 22 pulgadas para bus,Carrocería,,No indicado,2.0,22000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0776,Plumilla limpiaparabrisas 22 pulgadas para camioneta,Carrocería,,No indicado,2.0,12000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0777,Plumilla limpiaparabrisas 22 pulgadas para camión liviano,Carrocería,,No indicado,2.0,18000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0778,Plumilla limpiaparabrisas 22 pulgadas para camión pesado,Carrocería,,No indicado,2.0,30000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0779,Plumilla limpiaparabrisas 22 pulgadas para van,Carrocería,,No indicado,2.0,14000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0780,Plumilla limpiaparabrisas 26 pulgadas para auto liviano,Carrocería,,No indicado,2.0,12000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0781,Plumilla limpiaparabrisas 26 pulgadas para bus,Carrocería,,No indicado,2.0,25000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0782,Plumilla limpiaparabrisas 26 pulgadas para camioneta,Carrocería,,No indicado,2.0,14000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0783,Plumilla limpiaparabrisas 26 pulgadas para camión liviano,Carrocería,,No indicado,2.0,21000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0784,Plumilla limpiaparabrisas 26 pulgadas para camión pesado,Carrocería,,No indicado,2.0,34000.0,5.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0786,Ampolleta H1 12 V para auto liviano,Iluminación,,No indicado,2.0,5000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0787,Ampolleta H1 12 V para bus,Iluminación,,No indicado,2.0,11000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0788,Ampolleta H1 12 V para camioneta,Iluminación,,No indicado,2.0,6000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0789,Ampolleta H1 12 V para camión liviano,Iluminación,,No indicado,2.0,9000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0790,Ampolleta H1 12 V para camión pesado,Iluminación,,No indicado,2.0,15000.0,15.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0792,Ampolleta H11 12 V para auto liviano,Iluminación,,No indicado,2.0,12000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0793,Ampolleta H11 12 V para bus,Iluminación,,No indicado,2.0,28000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0794,Ampolleta H11 12 V para camioneta,Iluminación,,No indicado,2.0,16000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0795,Ampolleta H11 12 V para camión liviano,Iluminación,,No indicado,2.0,22000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0796,Ampolleta H11 12 V para camión pesado,Iluminación,,No indicado,2.0,38000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0797,Ampolleta H11 12 V para van,Iluminación,,No indicado,2.0,17000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0798,Ampolleta H4 12 V para auto liviano,Iluminación,,No indicado,2.0,9000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0799,Ampolleta H4 12 V para bus,Iluminación,,No indicado,2.0,20000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0800,Ampolleta H4 12 V para camioneta,Iluminación,,No indicado,2.0,11000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0801,Ampolleta H4 12 V para camión liviano,Iluminación,,No indicado,2.0,16000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0802,Ampolleta H4 12 V para camión pesado,Iluminación,,No indicado,2.0,27000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0803,Ampolleta H4 12 V para van,Iluminación,,No indicado,2.0,12000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0804,Ampolleta H7 12 V para auto liviano,Iluminación,,No indicado,2.0,8000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0805,Ampolleta H7 12 V para bus,Iluminación,,No indicado,2.0,18000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0806,Ampolleta H7 12 V para camioneta,Iluminación,,No indicado,2.0,10000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0807,Ampolleta H7 12 V para camión liviano,Iluminación,,No indicado,2.0,14000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0808,Ampolleta H7 12 V para camión pesado,Iluminación,,No indicado,2.0,24000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0809,Ampolleta H7 12 V para van,Iluminación,,No indicado,2.0,11000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0810,Ampolleta LED H7 12/24 V para auto liviano,Iluminación,,No indicado,2.0,49000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0811,Ampolleta LED H7 12/24 V para bus,Iluminación,,No indicado,2.0,110000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0812,Ampolleta LED H7 12/24 V para camioneta,Iluminación,,No indicado,2.0,61000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0813,Ampolleta LED H7 12/24 V para camión liviano,Iluminación,,No indicado,2.0,88000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0814,Ampolleta LED H7 12/24 V para camión pesado,Iluminación,,No indicado,2.0,145000.0,8.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0822,Ampolleta W5W 12 V para auto liviano,Iluminación,,No indicado,2.0,3500.0,200.0,23.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0824,Ampolleta W5W 12 V para camioneta,Iluminación,,No indicado,2.0,4500.0,9.0,3.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0827,Ampolleta W5W 12 V para van,Iluminación,,No indicado,2.0,4500.0,9.0,3.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0850,Condensador de aire acondicionado para camión liviano,Climatización,,No indicado,5.0,155000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0851,Condensador de aire acondicionado para camión pesado,Climatización,,No indicado,5.0,255000.0,20.0,5.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0852,Condensador de aire acondicionado para van,Climatización,,No indicado,5.0,115000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0853,Evaporador de aire acondicionado para auto liviano,Climatización,,No indicado,5.0,90000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0854,Evaporador de aire acondicionado para bus,Climatización,,No indicado,5.0,200000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0855,Evaporador de aire acondicionado para camioneta,Climatización,,No indicado,5.0,110000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0856,Evaporador de aire acondicionado para camión liviano,Climatización,,No indicado,5.0,160000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0858,Evaporador de aire acondicionado para van,Climatización,,No indicado,5.0,120000.0,10.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0865,Filtro secador de aire acondicionado para auto liviano,Climatización,,No indicado,3.0,18000.0,10.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0829,Foco delantero derecho para bus,Iluminación,,No indicado,4.0,175000.0,4.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0876,Válvula de expansión de aire acondicionado para bus,Climatización,,No indicado,4.0,48000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0877,Válvula de expansión de aire acondicionado para camioneta,Climatización,,No indicado,4.0,28000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0878,Válvula de expansión de aire acondicionado para camión liviano,Climatización,,No indicado,4.0,40000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0879,Válvula de expansión de aire acondicionado para camión pesado,Climatización,,No indicado,4.0,66000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0880,Válvula de expansión de aire acondicionado para van,Climatización,,No indicado,4.0,30000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0881,Aceite de motor 10W-40 semisintético para auto liviano,Lubricación,,No indicado,2.0,26000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0882,Aceite de motor 10W-40 semisintético para bus,Lubricación,,No indicado,2.0,57000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0883,Aceite de motor 10W-40 semisintético para camioneta,Lubricación,,No indicado,2.0,32000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0884,Aceite de motor 10W-40 semisintético para camión liviano,Lubricación,,No indicado,2.0,47000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0885,Aceite de motor 10W-40 semisintético para camión pesado,Lubricación,,No indicado,2.0,78000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0886,Aceite de motor 10W-40 semisintético para van,Lubricación,,No indicado,2.0,35000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0887,Aceite de motor 15W-40 diésel para auto liviano,Lubricación,,No indicado,2.0,29000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0888,Aceite de motor 15W-40 diésel para bus,Lubricación,,No indicado,2.0,64000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0889,Aceite de motor 15W-40 diésel para camioneta,Lubricación,,No indicado,2.0,36000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0890,Aceite de motor 15W-40 diésel para camión liviano,Lubricación,,No indicado,2.0,52000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0891,Aceite de motor 15W-40 diésel para camión pesado,Lubricación,,No indicado,2.0,87000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0892,Aceite de motor 15W-40 diésel para van,Lubricación,,No indicado,2.0,39000.0,10.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0896,Aceite de motor 20W-50 mineral para camión liviano,Lubricación,,No indicado,2.0,41000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0897,Aceite de motor 20W-50 mineral para camión pesado,Lubricación,,No indicado,2.0,69000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0898,Aceite de motor 20W-50 mineral para van,Lubricación,,No indicado,2.0,31000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0899,Aceite de motor 5W-30 sintético para auto liviano,Lubricación,,No indicado,2.0,32000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0900,Aceite de motor 5W-30 sintético para bus,Lubricación,,No indicado,2.0,70000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0901,Aceite de motor 5W-30 sintético para camioneta,Lubricación,,No indicado,2.0,40000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0902,Aceite de motor 5W-30 sintético para camión liviano,Lubricación,,No indicado,2.0,58000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0903,Aceite de motor 5W-30 sintético para camión pesado,Lubricación,,No indicado,2.0,96000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0904,Aceite de motor 5W-30 sintético para van,Lubricación,,No indicado,2.0,43000.0,22.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0905,Bomba de aceite para auto liviano,Lubricación,,No indicado,5.0,60000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0906,Bomba de aceite para bus,Lubricación,,No indicado,5.0,130000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0907,Bomba de aceite para camioneta,Lubricación,,No indicado,5.0,75000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0908,Bomba de aceite para camión liviano,Lubricación,,No indicado,5.0,110000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0909,Bomba de aceite para camión pesado,Lubricación,,No indicado,5.0,180000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0926,Airbag de conductor para van,Seguridad,,No indicado,5.0,340000.0,5.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0928,Airbag de pasajero para bus,Seguridad,,No indicado,5.0,570000.0,8.0,7.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0930,Airbag de pasajero para camión liviano,Seguridad,,No indicado,5.0,470000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0931,Airbag de pasajero para camión pesado,Seguridad,,No indicado,5.0,780000.0,15.0,1.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0932,Airbag de pasajero para van,Seguridad,,No indicado,5.0,350000.0,5.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0933,Cinturón de seguridad delantero para auto liviano,Seguridad,,No indicado,5.0,65000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0934,Cinturón de seguridad delantero para bus,Seguridad,,No indicado,5.0,145000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0935,Cinturón de seguridad delantero para camioneta,Seguridad,,No indicado,5.0,81000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0936,Cinturón de seguridad delantero para camión liviano,Seguridad,,No indicado,5.0,115000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0937,Cinturón de seguridad delantero para camión pesado,Seguridad,,No indicado,5.0,195000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0938,Cinturón de seguridad delantero para van,Seguridad,,No indicado,5.0,88000.0,15.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0939,Pretensor de cinturón de seguridad para auto liviano,Seguridad,,No indicado,5.0,90000.0,20.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0940,Pretensor de cinturón de seguridad para bus,Seguridad,,No indicado,5.0,200000.0,20.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0941,Pretensor de cinturón de seguridad para camioneta,Seguridad,,No indicado,5.0,110000.0,20.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0942,Pretensor de cinturón de seguridad para camión liviano,Seguridad,,No indicado,5.0,160000.0,20.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0944,Pretensor de cinturón de seguridad para van,Seguridad,,No indicado,5.0,120000.0,20.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0945,Sensor de impacto frontal para auto liviano,Seguridad,,No indicado,5.0,60000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0946,Sensor CKP de posición de cigüeñal para auto liviano,Sensores y electrónica,,No indicado,3.0,30000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0947,Sensor CKP de posición de cigüeñal para bus,Sensores y electrónica,,No indicado,3.0,66000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0948,Sensor CKP de posición de cigüeñal para camioneta,Sensores y electrónica,,No indicado,3.0,38000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0949,Sensor CKP de posición de cigüeñal para camión liviano,Sensores y electrónica,,No indicado,3.0,54000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0972,Sensor TPS de posición de acelerador para camioneta,Sensores y electrónica,,No indicado,4.0,38000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0973,Sensor TPS de posición de acelerador para camión liviano,Sensores y electrónica,,No indicado,4.0,54000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0974,Sensor TPS de posición de acelerador para camión pesado,Sensores y electrónica,,No indicado,4.0,90000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0975,Sensor TPS de posición de acelerador para van,Sensores y electrónica,,No indicado,4.0,40000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0976,Sensor de detonación para auto liviano,Sensores y electrónica,,No indicado,4.0,28000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0977,Sensor de detonación para bus,Sensores y electrónica,,No indicado,4.0,62000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0978,Sensor de detonación para camioneta,Sensores y electrónica,,No indicado,4.0,35000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0979,Sensor de detonación para camión liviano,Sensores y electrónica,,No indicado,4.0,50000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0980,Sensor de detonación para camión pesado,Sensores y electrónica,,No indicado,4.0,84000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0981,Sensor de detonación para van,Sensores y electrónica,,No indicado,4.0,38000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0982,Sensor de nivel de aceite para auto liviano,Sensores y electrónica,,No indicado,4.0,35000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0983,Sensor de nivel de aceite para bus,Sensores y electrónica,,No indicado,4.0,77000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0984,Sensor de nivel de aceite para camioneta,Sensores y electrónica,,No indicado,4.0,44000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0985,Sensor de nivel de aceite para camión liviano,Sensores y electrónica,,No indicado,4.0,63000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0986,Sensor de nivel de aceite para camión pesado,Sensores y electrónica,,No indicado,4.0,105000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0987,Sensor de nivel de aceite para van,Sensores y electrónica,,No indicado,4.0,47000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0988,Sensor de pedal de acelerador para auto liviano,Sensores y electrónica,,No indicado,4.0,50000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0989,Sensor de pedal de acelerador para bus,Sensores y electrónica,,No indicado,4.0,110000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0990,Sensor de pedal de acelerador para camioneta,Sensores y electrónica,,No indicado,4.0,62000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0991,Sensor de pedal de acelerador para camión liviano,Sensores y electrónica,,No indicado,4.0,90000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0992,Sensor de pedal de acelerador para camión pesado,Sensores y electrónica,,No indicado,4.0,150000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0993,Sensor de pedal de acelerador para van,Sensores y electrónica,,No indicado,4.0,68000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0994,Sensor de presión de aceite para auto liviano,Sensores y electrónica,,No indicado,3.0,16000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0995,Sensor de presión de aceite para bus,Sensores y electrónica,,No indicado,3.0,35000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0996,Sensor de presión de aceite para camioneta,Sensores y electrónica,,No indicado,3.0,20000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0997,Sensor de presión de aceite para camión liviano,Sensores y electrónica,,No indicado,3.0,29000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0998,Sensor de presión de aceite para camión pesado,Sensores y electrónica,,No indicado,3.0,48000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0999,Sensor de presión de aceite para van,Sensores y electrónica,,No indicado,3.0,22000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1000,Sensor de temperatura de aire de admisión para auto liviano,Sensores y electrónica,,No indicado,4.0,18000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1001,Sensor de temperatura de aire de admisión para bus,Sensores y electrónica,,No indicado,4.0,40000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1002,Sensor de temperatura de aire de admisión para camioneta,Sensores y electrónica,,No indicado,4.0,22000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1003,Sensor de temperatura de aire de admisión para camión liviano,Sensores y electrónica,,No indicado,4.0,32000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1004,Sensor de temperatura de aire de admisión para camión pesado,Sensores y electrónica,,No indicado,4.0,54000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1005,Sensor de temperatura de aire de admisión para van,Sensores y electrónica,,No indicado,4.0,24000.0,22.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1006,Junta homocinética lado caja derecho para auto liviano,Tren delantero,,No indicado,4.0,32000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1007,Junta homocinética lado caja derecho para bus,Tren delantero,,No indicado,4.0,70000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1008,Junta homocinética lado caja derecho para camioneta,Tren delantero,,No indicado,4.0,40000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1009,Junta homocinética lado caja derecho para camión liviano,Tren delantero,,No indicado,4.0,58000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
