activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_correctivas_30d,count_correctivas_90d,costo_total_30d,costo_total_90d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at,count_ot_7d,count_correctivas_7d,costo_total_7d,mtbf_90d
ACE-1138,2026-06-15,7,1269.0,3.4743326488706368,114803.0,5724.4,-1.0,-1.0,56.0,-1.0,1.0,-1.0,1.0,-1.0,1648000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1140,2026-06-15,7,89.0,0.243668720054757,8936.0,181.7,-1.0,-1.0,44.0,-1.0,1.0,-1.0,1.0,-1.0,2414000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1141,2026-06-15,7,1225.0,3.353867214236824,63884.0,3328.3,-1.0,-1.0,67.0,-1.0,1.0,-1.0,1.0,-1.0,908000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1142,2026-06-15,7,1363.0,3.7316906228610542,328924.0,5390.2,-1.0,-1.0,125.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1143,2026-06-15,7,144.0,0.3942505133470226,12640.0,861.1,-1.0,-1.0,47.0,-1.0,1.0,-1.0,1.0,-1.0,1615000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1144,2026-06-15,7,3415.0,9.349760438056126,417630.0,23861.4,-1.0,-1.0,164.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1145,2026-06-15,7,2528.0,6.921286789869952,247352.0,11839.3,-1.0,-1.0,148.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1146,2026-06-15,7,785.0,2.1492128678986995,188667.0,4204.3,-1.0,-1.0,36.0,-1.0,1.0,-1.0,-1.0,-1.0,367000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1147,2026-06-15,7,124.0,0.3394934976043806,6355.0,429.9,-1.0,-1.0,40.0,-1.0,1.0,-1.0,1.0,-1.0,1768000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1148,2026-06-15,7,3944.0,10.798083504449007,858363.0,24096.8,-1.0,-1.0,192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1149,2026-06-15,7,2764.0,7.567419575633128,322302.0,8841.7,-1.0,-1.0,50.0,-1.0,1.0,-1.0,1.0,-1.0,1277000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1150,2026-06-15,7,3531.0,9.66735112936345,330773.0,14591.6,-1.0,-1.0,31.0,-1.0,1.0,-1.0,1.0,-1.0,2601000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1151,2026-06-15,7,889.0,2.433949349760438,150887.0,5065.2,-1.0,-1.0,48.0,-1.0,1.0,-1.0,1.0,-1.0,1087000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1152,2026-06-15,7,362.0,0.9911019849418207,20360.0,1302.0,-1.0,-1.0,27.0,1.0,1.0,-1.0,-1.0,174000.0,174000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1153,2026-06-15,7,1191.0,3.260780287474333,112726.0,7532.0,-1.0,-1.0,224.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1154,2026-06-15,7,3434.0,9.401779603011637,595127.0,15641.2,-1.0,-1.0,28.0,1.0,2.0,-1.0,-1.0,423000.0,952000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1155,2026-06-15,7,147.0,0.4024640657084189,24138.0,414.8,-1.0,-1.0,45.0,-1.0,1.0,-1.0,-1.0,-1.0,482000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1156,2026-06-15,7,3129.0,8.566735112936344,466959.0,18306.8,-1.0,-1.0,64.0,-1.0,1.0,-1.0,1.0,-1.0,403000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1157,2026-06-15,7,2766.0,7.572895277207392,684701.0,11975.5,-1.0,-1.0,49.0,-1.0,1.0,-1.0,1.0,-1.0,2340000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1158,2026-06-15,7,2046.0,5.601642710472279,285811.0,10420.1,-1.0,-1.0,55.0,-1.0,2.0,-1.0,1.0,-1.0,1508000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1159,2026-06-15,7,3366.0,9.215605749486652,185696.0,7734.5,-1.0,-1.0,28.0,1.0,2.0,-1.0,-1.0,207000.0,358000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1160,2026-06-15,7,2079.0,5.691991786447638,161266.0,7009.7,-1.0,-1.0,154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1161,2026-06-15,7,4122.0,11.285420944558522,1127773.0,21782.2,-1.0,-1.0,48.0,-1.0,1.0,-1.0,1.0,-1.0,1054000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1162,2026-06-15,7,3043.0,8.331279945242985,573069.0,14964.5,-1.0,-1.0,0.0,2.0,3.0,1.0,1.0,719497.5,1010497.5,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,2,1,719497.5,-1
ACE-1163,2026-06-15,7,747.0,2.0451745379876796,150796.0,3118.3,-1.0,-1.0,102.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1164,2026-06-15,7,764.0,2.0917180013689256,201019.0,3153.8,-1.0,-1.0,60.0,-1.0,1.0,-1.0,1.0,-1.0,1698000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1165,2026-06-15,7,2369.0,6.485968514715948,441623.0,9456.7,-1.0,-1.0,84.0,-1.0,1.0,-1.0,1.0,-1.0,2093000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1166,2026-06-15,7,3146.0,8.61327857631759,297885.0,15501.3,-1.0,-1.0,552.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1167,2026-06-15,7,2135.0,5.845311430527036,425083.0,11594.8,-1.0,-1.0,37.0,-1.0,2.0,-1.0,1.0,-1.0,3363000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1168,2026-06-15,7,3301.0,9.037645448323067,885609.0,14053.7,-1.0,-1.0,247.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1169,2026-06-15,7,2759.0,7.553730321697468,462436.0,7894.6,-1.0,-1.0,68.0,-1.0,2.0,-1.0,1.0,-1.0,1481000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1170,2026-06-15,7,3065.0,8.39151266255989,187369.0,11560.4,-1.0,-1.0,62.0,-1.0,2.0,-1.0,2.0,-1.0,4040000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1171,2026-06-15,7,3903.0,10.685831622176591,474204.0,13515.7,-1.0,-1.0,214.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1172,2026-06-15,7,2551.0,6.98425735797399,622251.0,10924.1,-1.0,-1.0,122.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1173,2026-06-15,7,1199.0,3.2826830937713893,67881.0,4317.1,-1.0,-1.0,76.0,-1.0,1.0,-1.0,-1.0,-1.0,327000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1174,2026-06-15,7,3543.0,9.700205338809035,772163.0,16888.4,-1.0,-1.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1175,2026-06-15,7,2695.0,7.378507871321013,376572.0,9490.9,-1.0,-1.0,59.0,-1.0,1.0,-1.0,1.0,-1.0,1733000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1176,2026-06-15,7,2045.0,5.598904859685147,255959.0,6627.8,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,350750.0,350750.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,1,350750.0,-1
ACE-1177,2026-06-15,7,87.0,0.23819301848049282,706.0,30.8,-1.0,-1.0,54.0,-1.0,1.0,-1.0,1.0,-1.0,1349000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1178,2026-06-15,7,1906.0,5.218343600273785,462037.0,10066.0,-1.0,-1.0,70.0,-1.0,1.0,-1.0,1.0,-1.0,886000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1179,2026-06-15,7,42.0,0.11498973305954825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1180,2026-06-15,7,718.0,1.9657768651608487,27218.0,1353.4,-1.0,-1.0,119.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1181,2026-06-15,7,2464.0,6.746064339493498,211903.0,10315.6,-1.0,-1.0,51.0,-1.0,3.0,-1.0,2.0,-1.0,1935000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1182,2026-06-15,7,842.0,2.305270362765229,160085.0,4837.7,-1.0,-1.0,53.0,-1.0,1.0,-1.0,-1.0,-1.0,582000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1183,2026-06-15,7,3752.0,10.272416153319645,320160.0,12695.3,-1.0,-1.0,41.0,-1.0,2.0,-1.0,2.0,-1.0,3225000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1184,2026-06-15,7,2154.0,5.897330595482546,201298.0,6815.6,-1.0,-1.0,153.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1185,2026-06-15,7,1136.0,3.1101984941820673,165311.0,13018.3,-1.0,-1.0,34.0,-1.0,3.0,-1.0,3.0,-1.0,4233000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1186,2026-06-15,7,428.0,1.1718001368925393,97149.0,1493.1,-1.0,-1.0,119.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1187,2026-06-15,7,1508.0,4.128678986995209,280923.0,5272.6,-1.0,-1.0,75.0,-1.0,1.0,-1.0,1.0,-1.0,1592000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1188,2026-06-15,7,1627.0,4.454483230663929,215768.0,7281.0,-1.0,-1.0,29.0,1.0,3.0,1.0,2.0,2019000.0,4246000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1189,2026-06-15,7,1760.0,4.818617385352498,365099.0,7505.5,-1.0,-1.0,43.0,-1.0,1.0,-1.0,1.0,-1.0,646000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1190,2026-06-15,7,2581.0,7.066392881587953,263249.0,6478.6,-1.0,-1.0,126.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1191,2026-06-15,7,3713.0,10.165639972621491,451286.0,13008.7,-1.0,-1.0,37.0,-1.0,1.0,-1.0,-1.0,-1.0,575000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1192,2026-06-15,7,3491.0,9.557837097878165,225600.0,12310.9,-1.0,-1.0,68.0,-1.0,1.0,-1.0,1.0,-1.0,1459000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1193,2026-06-15,7,3623.0,9.919233401779604,564987.0,18029.4,-1.0,-1.0,23.0,1.0,2.0,1.0,1.0,738000.0,1010000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1194,2026-06-15,7,3631.0,9.94113620807666,412805.0,14401.7,-1.0,-1.0,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1195,2026-06-15,7,3801.0,10.406570841889117,1251251.0,29106.7,-1.0,-1.0,70.0,-1.0,1.0,-1.0,-1.0,-1.0,434000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1196,2026-06-15,7,3914.0,10.715947980835045,170930.0,6109.5,-1.0,-1.0,147.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1197,2026-06-15,7,203.0,0.5557837097878165,8611.0,648.5,-1.0,-1.0,107.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1198,2026-06-15,7,1539.0,4.213552361396304,172170.0,4479.9,-1.0,-1.0,32.0,-1.0,1.0,-1.0,-1.0,-1.0,457000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1199,2026-06-15,7,4020.0,11.006160164271048,827196.0,22260.4,-1.0,-1.0,33.0,-1.0,1.0,-1.0,1.0,-1.0,1400000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-1200,2026-06-15,7,4169.0,11.41409993155373,220323.0,13618.9,-1.0,-1.0,116.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0001,2026-01-16,30,192.0,0.5256673511293635,35426.0,796.0,-1.0,-1.0,58.0,-1.0,2.0,-1.0,-1.0,-1.0,571000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0003,2026-01-16,30,2900.0,7.939767282683094,138961.0,5139.6,-1.0,-1.0,139.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0004,2026-01-16,30,1247.0,3.4140999315537304,76097.0,3258.2,-1.0,-1.0,61.0,-1.0,1.0,-1.0,1.0,-1.0,2843000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0005,2026-01-16,30,1431.0,3.917864476386037,165421.0,7647.5,-1.0,-1.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0006,2026-01-16,30,828.0,2.2669404517453797,97427.0,3531.4,-1.0,-1.0,56.0,-1.0,1.0,-1.0,1.0,-1.0,2063000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0007,2026-01-16,30,1472.0,4.030116358658453,410427.0,8058.2,-1.0,-1.0,161.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0008,2026-01-16,30,1605.0,4.394250513347022,315612.0,5255.8,-1.0,-1.0,170.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0009,2026-01-16,30,1739.0,4.761122518822724,269937.0,7431.9,-1.0,-1.0,54.0,-1.0,1.0,-1.0,1.0,-1.0,1684000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0010,2026-01-16,30,2905.0,7.953456536618754,296304.0,18467.6,-1.0,-1.0,234.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0011,2026-01-16,30,2989.0,8.183436002737851,401137.0,21699.8,-1.0,-1.0,5.0,1.0,1.0,1.0,1.0,2228000.0,2228000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,1,1,2228000.0,-1
ACE-0013,2026-01-16,30,-7.0,-0.019164955509924708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0014,2026-01-16,30,1116.0,3.055441478439425,78171.0,4821.1,-1.0,-1.0,9.0,1.0,1.0,1.0,1.0,732000.0,732000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0015,2026-01-16,30,1600.0,4.380561259411362,175376.0,5954.2,-1.0,-1.0,27.0,1.0,1.0,1.0,1.0,1687000.0,1687000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0016,2026-01-16,30,533.0,1.45927446954141,54125.0,3115.0,-1.0,-1.0,28.0,1.0,1.0,-1.0,-1.0,601000.0,601000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0017,2026-01-16,30,3582.0,9.806981519507186,509736.0,14563.8,-1.0,-1.0,22.0,1.0,2.0,1.0,1.0,1714000.0,2007000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0018,2026-01-16,30,4030.0,11.033538672142368,622099.0,16524.8,-1.0,-1.0,52.0,-1.0,1.0,-1.0,-1.0,-1.0,410000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0019,2026-01-16,30,1532.0,4.1943874058863795,157760.0,14464.7,-1.0,-1.0,246.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0020,2026-01-16,30,3967.0,10.861054072553046,690423.0,23008.5,-1.0,-1.0,22.0,1.0,1.0,-1.0,-1.0,475000.0,475000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0021,2026-01-16,30,2313.0,6.33264887063655,790357.0,11636.9,-1.0,-1.0,25.0,1.0,2.0,1.0,2.0,1204000.0,1870000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0022,2026-01-16,30,1095.0,2.9979466119096507,94513.0,6546.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,677000.0,677000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,1,677000.0,-1
ACE-0023,2026-01-16,30,1581.0,4.328542094455853,212552.0,18200.3,-1.0,-1.0,64.0,-1.0,1.0,-1.0,1.0,-1.0,580000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0024,2026-01-16,30,381.0,1.0431211498973305,56782.0,929.4,-1.0,-1.0,227.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0025,2026-01-16,30,3202.0,8.766598220396988,494164.0,11810.4,-1.0,-1.0,127.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0026,2026-01-16,30,-53.0,-0.14510609171800137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0027,2026-01-16,30,1165.0,3.189596167008898,346323.0,6190.5,-1.0,-1.0,31.0,-1.0,1.0,-1.0,-1.0,-1.0,415000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0028,2026-01-16,30,3059.0,8.375085557837098,1023380.0,19814.0,-1.0,-1.0,332.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0029,2026-01-16,30,3946.0,10.803559206023271,379608.0,18852.8,-1.0,-1.0,25.0,1.0,2.0,-1.0,-1.0,518000.0,976000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0030,2026-01-16,30,2383.0,6.524298425735798,197249.0,4846.3,-1.0,-1.0,331.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0031,2026-01-16,30,1594.0,4.3641341546885695,147812.0,6049.4,-1.0,-1.0,10.0,1.0,2.0,-1.0,1.0,531000.0,1249000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0032,2026-01-16,30,1090.0,2.9842573579739904,219211.0,4265.3,-1.0,-1.0,76.0,-1.0,1.0,-1.0,-1.0,-1.0,764000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0033,2026-01-16,30,1682.0,4.605065023956194,416510.0,6480.7,-1.0,-1.0,36.0,-1.0,3.0,-1.0,-1.0,-1.0,1090000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0034,2026-01-16,30,1809.0,4.952772073921971,154712.0,5793.0,-1.0,-1.0,427.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0035,2026-01-16,30,-92.0,-0.2518822724161533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0036,2026-01-16,30,1328.0,3.6358658453114305,176012.0,5532.4,-1.0,-1.0,47.0,-1.0,2.0,-1.0,-1.0,-1.0,937000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0037,2026-01-16,30,2293.0,6.277891854893908,374668.0,12010.4,-1.0,-1.0,453.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0038,2026-01-16,30,617.0,1.6892539356605065,53056.0,4693.9,-1.0,-1.0,46.0,-1.0,1.0,-1.0,1.0,-1.0,1733000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0039,2026-01-16,30,1092.0,2.9897330595482545,130380.0,5054.6,-1.0,-1.0,5.0,1.0,4.0,-1.0,1.0,325000.0,1677000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,-1,325000.0,-1
ACE-0040,2026-01-16,30,2211.0,6.053388090349076,216105.0,6679.6,-1.0,-1.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0041,2026-01-16,30,629.0,1.7221081451060918,56645.0,2494.1,-1.0,-1.0,73.0,-1.0,1.0,-1.0,-1.0,-1.0,465000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0042,2026-01-16,30,1925.0,5.270362765229295,126869.0,7321.1,-1.0,-1.0,89.0,-1.0,1.0,-1.0,1.0,-1.0,2572000.0,-1.0,-1.0,-1.0,1,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0043,2026-01-16,30,203.0,0.5557837097878165,16753.0,295.1,-1.0,-1.0,108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
