sku,descripcion,stock_actual,lead_time_dias,criticidad,costo_unitario_clp,cobertura_dias,fecha_calculo,sistema,cantidad_promedio_por_intervencion,n_intervenciones_proximas,stock_requerido,brecha
REP-0426,Borne de batería negativo para van,15.0,2,media,7000.0,,2026-06-15 21:30:12.701979,sistema eléctrico,4.0,0,0.0,15.0
REP-0427,Borne de batería positivo para auto liviano,15.0,2,media,5000.0,,2026-06-15 21:30:14.029405,sistema eléctrico,4.285714285714286,0,0.0,15.0
REP-0428,Borne de batería positivo para bus,15.0,2,media,11000.0,,2026-06-15 21:30:15.342747,sistema eléctrico,4.5,0,0.0,15.0
REP-0429,Borne de batería positivo para camioneta,15.0,2,media,6000.0,,2026-06-15 21:30:16.967558,sistema eléctrico,4.444444444444445,0,0.0,15.0
REP-0430,Borne de batería positivo para camión liviano,15.0,2,media,9000.0,,2026-06-15 21:30:18.466719,sistema eléctrico,5.230769230769231,0,0.0,15.0
REP-0431,Borne de batería positivo para camión pesado,15.0,2,media,15000.0,,2026-06-15 21:30:19.898321,sistema eléctrico,4.7272727272727275,0,0.0,15.0
REP-0432,Borne de batería positivo para van,15.0,2,media,7000.0,,2026-06-15 21:30:21.363914,sistema eléctrico,5.0,0,0.0,15.0
REP-0433,Juego de cables de bujía para auto liviano,15.0,3,media,22000.0,,2026-06-15 21:30:22.675399,sistema eléctrico,4.551724137931035,0,0.0,15.0
REP-0434,Juego de cables de bujía para bus,15.0,3,media,48000.0,,2026-06-15 21:30:23.980779,sistema eléctrico,4.25,0,0.0,15.0
REP-0435,Juego de cables de bujía para camioneta,15.0,3,media,28000.0,,2026-06-15 21:30:25.300842,sistema eléctrico,4.444444444444445,0,0.0,15.0
REP-0436,Juego de cables de bujía para camión liviano,15.0,3,media,40000.0,,2026-06-15 21:30:26.593377,sistema eléctrico,4.0,0,0.0,15.0
REP-0437,Juego de cables de bujía para camión pesado,15.0,3,media,66000.0,,2026-06-15 21:30:28.071673,sistema eléctrico,4.0,0,0.0,15.0
REP-0438,Juego de cables de bujía para van,15.0,3,media,30000.0,,2026-06-15 21:30:29.894387,sistema eléctrico,5.043478260869565,0,0.0,15.0
REP-0445,Polea de alternador para auto liviano,15.0,4,media,24000.0,,2026-06-15 21:30:31.608056,sistema eléctrico,4.285714285714286,0,0.0,15.0
REP-0446,Polea de alternador para bus,15.0,4,media,53000.0,,2026-06-15 21:30:33.325111,sistema eléctrico,5.0,0,0.0,15.0
REP-0447,Polea de alternador para camioneta,15.0,4,media,30000.0,,2026-06-15 21:30:34.854707,sistema eléctrico,4.827586206896552,0,0.0,15.0
REP-0448,Polea de alternador para camión liviano,15.0,4,media,43000.0,,2026-06-15 21:30:36.347215,sistema eléctrico,5.111111111111111,0,0.0,15.0
REP-0449,Polea de alternador para camión pesado,15.0,4,media,72000.0,,2026-06-15 21:30:37.856167,sistema eléctrico,4.571428571428571,0,0.0,15.0
REP-0450,Polea de alternador para van,15.0,4,media,32000.0,,2026-06-15 21:30:39.475471,sistema eléctrico,5.333333333333333,0,0.0,15.0
REP-0457,Relay principal para auto liviano,75.0,2,media,7000.0,,2026-06-15 21:30:41.058255,sistema eléctrico,6.666666666666667,0,0.0,75.0
REP-0459,Amortiguador delantero derecho para auto liviano,8.0,2,alta,24000.0,,2026-06-15 21:30:42.579401,suspensión,5.0,1,5.0,3.0
REP-0460,Amortiguador delantero derecho para bus,8.0,2,alta,53000.0,,2026-06-15 21:30:44.022279,suspensión,4.0,1,4.0,4.0
REP-0461,Amortiguador delantero derecho para camioneta,8.0,2,alta,30000.0,,2026-06-15 21:30:45.597437,suspensión,5.0,1,5.0,3.0
REP-0160,Tambor de freno trasero para camión liviano,11.0,3,alta,81000.0,,2026-06-16 01:13:06.345299,sistema de frenos,0.0,2,0.0,11.0
REP-0462,Amortiguador delantero derecho para camión liviano,8.0,2,alta,43000.0,,2026-06-15 21:30:47.393324,suspensión,4.0,1,4.0,4.0
REP-0463,Amortiguador delantero derecho para camión pesado,8.0,2,alta,72000.0,,2026-06-15 21:30:48.911402,suspensión,4.0,1,4.0,4.0
REP-0464,Amortiguador delantero derecho para van,8.0,2,alta,32000.0,,2026-06-15 21:30:50.465500,suspensión,4.666666666666667,1,4.666666666666667,3.3333333333333335
REP-0465,Amortiguador delantero izquierdo para auto liviano,8.0,2,alta,24000.0,,2026-06-15 21:30:52.172862,suspensión,5.5,1,5.5,2.5
REP-0466,Amortiguador delantero izquierdo para bus,8.0,2,alta,53000.0,,2026-06-15 21:30:53.763679,suspensión,5.333333333333333,1,5.333333333333333,2.6666666666666665
REP-0467,Amortiguador delantero izquierdo para camioneta,8.0,2,alta,30000.0,,2026-06-15 21:30:55.286545,suspensión,5.0,1,5.0,3.0
REP-0468,Amortiguador delantero izquierdo para camión liviano,8.0,2,alta,43000.0,,2026-06-15 21:30:56.753346,suspensión,4.571428571428571,1,4.571428571428571,3.4285714285714284
REP-0469,Amortiguador delantero izquierdo para camión pesado,8.0,2,alta,72000.0,,2026-06-15 21:30:58.473668,suspensión,0.0,1,0.0,8.0
REP-0470,Amortiguador delantero izquierdo para van,8.0,2,alta,32000.0,,2026-06-15 21:31:00.280909,suspensión,4.0,1,4.0,4.0
REP-0471,Amortiguador trasero derecho para auto liviano,8.0,2,alta,20000.0,,2026-06-15 21:31:01.997279,suspensión,4.363636363636363,1,4.363636363636363,3.6363636363636362
REP-0497,Bandeja de suspensión trasera derecha para camioneta,15.0,4,media,88000.0,,2026-06-15 21:31:03.706948,suspensión,0.0,1,0.0,15.0
REP-0498,Bandeja de suspensión trasera derecha para camión liviano,15.0,4,media,125000.0,,2026-06-15 21:31:05.313564,suspensión,0.0,1,0.0,15.0
REP-0499,Bandeja de suspensión trasera derecha para camión pesado,15.0,4,media,210000.0,,2026-06-15 21:31:06.986337,suspensión,0.0,1,0.0,15.0
REP-0500,Bandeja de suspensión trasera derecha para van,15.0,4,media,94000.0,,2026-06-15 21:31:08.563735,suspensión,0.0,1,0.0,15.0
REP-0501,Bandeja de suspensión trasera izquierda para auto liviano,15.0,4,media,70000.0,,2026-06-15 21:31:10.139324,suspensión,0.0,1,0.0,15.0
REP-0502,Bandeja de suspensión trasera izquierda para bus,15.0,4,media,155000.0,,2026-06-15 21:31:11.566006,suspensión,0.0,1,0.0,15.0
REP-0503,Bandeja de suspensión trasera izquierda para camioneta,15.0,4,media,88000.0,,2026-06-15 21:31:13.005719,suspensión,0.0,1,0.0,15.0
REP-0504,Bandeja de suspensión trasera izquierda para camión liviano,15.0,4,media,125000.0,,2026-06-15 21:31:14.589273,suspensión,0.0,1,0.0,15.0
REP-0505,Bandeja de suspensión trasera izquierda para camión pesado,15.0,4,media,210000.0,,2026-06-15 21:31:16.159423,suspensión,0.0,1,0.0,15.0
REP-0506,Bandeja de suspensión trasera izquierda para van,15.0,4,media,94000.0,,2026-06-15 21:31:17.942913,suspensión,0.0,1,0.0,15.0
REP-0507,Bieleta de barra estabilizadora delantera para auto liviano,15.0,2,media,12000.0,,2026-06-15 21:31:19.469691,suspensión,4.2,1,4.2,10.8
REP-0508,Bieleta de barra estabilizadora delantera para bus,15.0,2,media,26000.0,,2026-06-15 21:31:21.252669,suspensión,5.0,1,5.0,10.0
REP-0509,Bieleta de barra estabilizadora delantera para camioneta,15.0,2,media,15000.0,,2026-06-15 21:31:23.168074,suspensión,4.7272727272727275,1,4.7272727272727275,10.272727272727273
REP-0510,Bieleta de barra estabilizadora delantera para camión liviano,15.0,2,media,22000.0,,2026-06-15 21:31:24.917773,suspensión,4.0,1,4.0,11.0
REP-0511,Bieleta de barra estabilizadora delantera para camión pesado,15.0,2,media,36000.0,,2026-06-15 21:31:26.377369,suspensión,0.0,1,0.0,15.0
REP-0512,Bieleta de barra estabilizadora delantera para van,15.0,2,media,16000.0,,2026-06-15 21:31:27.705394,suspensión,5.090909090909091,1,5.090909090909091,9.909090909090908
REP-0513,Bieleta de barra estabilizadora trasera para auto liviano,15.0,2,media,12000.0,,2026-06-15 21:31:29.261587,suspensión,4.8,1,4.8,10.2
REP-0514,Bieleta de barra estabilizadora trasera para bus,15.0,2,media,26000.0,,2026-06-15 21:31:31.050969,suspensión,4.0,1,4.0,11.0
REP-0546,Rótula superior delantera para camión liviano,8.0,3,alta,40000.0,,2026-06-15 21:31:32.617245,suspensión,0.0,1,0.0,8.0
REP-0547,Rótula superior delantera para camión pesado,8.0,3,alta,66000.0,,2026-06-15 21:31:34.156818,suspensión,0.0,1,0.0,8.0
REP-0548,Rótula superior delantera para van,8.0,3,alta,30000.0,,2026-06-15 21:31:35.673788,suspensión,0.0,1,0.0,8.0
REP-0572,Cremallera de dirección hidráulica para van,15.0,5,alta,245000.0,,2026-06-15 21:31:37.143371,dirección,4.0,0,0.0,15.0
REP-0574,Cruceta de columna de dirección para camioneta,15.0,4,alta,38000.0,,2026-06-15 21:31:38.936576,dirección,4.571428571428571,0,0.0,15.0
REP-0575,Depósito de líquido de dirección para auto liviano,15.0,4,media,22000.0,,2026-06-15 21:31:40.386793,dirección,13.5,0,0.0,15.0
REP-0576,Depósito de líquido de dirección para bus,15.0,4,media,48000.0,,2026-06-15 21:31:41.888893,dirección,12.8,0,0.0,15.0
REP-0577,Depósito de líquido de dirección para camioneta,15.0,4,media,28000.0,,2026-06-15 21:31:43.644590,dirección,13.6,0,0.0,15.0
REP-0578,Depósito de líquido de dirección para camión liviano,15.0,4,media,40000.0,,2026-06-15 21:31:45.108101,dirección,12.571428571428571,0,0.0,15.0
REP-0580,Depósito de líquido de dirección para van,15.0,4,media,30000.0,,2026-06-15 21:31:46.591745,dirección,17.0,0,0.0,15.0
REP-0587,Terminal de dirección exterior derecho para auto liviano,60.0,2,alta,12000.0,,2026-06-15 21:31:48.359328,dirección,5.0,0,0.0,60.0
REP-0588,Terminal de dirección exterior derecho para bus,60.0,2,alta,26000.0,,2026-06-15 21:31:50.071460,dirección,4.235294117647059,0,0.0,60.0
REP-0591,Terminal de dirección exterior derecho para camión pesado,15.0,2,alta,36000.0,,2026-06-15 21:31:51.542006,dirección,4.8,0,0.0,15.0
REP-0593,Terminal de dirección exterior izquierdo para auto liviano,22.0,2,alta,12000.0,,2026-06-15 21:31:52.838655,dirección,4.3478260869565215,0,0.0,22.0
REP-0594,Terminal de dirección exterior izquierdo para bus,22.0,2,alta,26000.0,,2026-06-15 21:31:54.286723,dirección,4.0,0,0.0,22.0
REP-0596,Terminal de dirección exterior izquierdo para camión liviano,22.0,2,alta,22000.0,,2026-06-15 21:31:55.736453,dirección,4.296296296296297,0,0.0,22.0
REP-0597,Terminal de dirección exterior izquierdo para camión pesado,22.0,2,alta,36000.0,,2026-06-15 21:31:57.036500,dirección,4.0,0,0.0,22.0
REP-0598,Terminal de dirección exterior izquierdo para van,15.0,2,alta,16000.0,,2026-06-15 21:31:58.624864,dirección,4.666666666666667,0,0.0,15.0
REP-0617,Bomba de combustible eléctrica para auto liviano,15.0,3,alta,45000.0,,2026-06-15 21:32:00.211928,sistema de combustible,4.0,1,4.0,11.0
REP-0618,Bomba de combustible eléctrica para bus,15.0,3,alta,99000.0,,2026-06-15 21:32:01.620775,sistema de combustible,4.0,1,4.0,11.0
REP-0619,Bomba de combustible eléctrica para camioneta,15.0,3,alta,56000.0,,2026-06-15 21:32:02.924561,sistema de combustible,5.0,1,5.0,10.0
REP-0620,Bomba de combustible eléctrica para camión liviano,15.0,3,alta,81000.0,,2026-06-15 21:32:04.241793,sistema de combustible,4.0,1,4.0,11.0
REP-0621,Bomba de combustible eléctrica para camión pesado,15.0,3,alta,135000.0,,2026-06-15 21:32:05.549783,sistema de combustible,4.0,1,4.0,11.0
REP-0622,Bomba de combustible eléctrica para van,15.0,3,alta,61000.0,,2026-06-15 21:32:07.005311,sistema de combustible,4.5,1,4.5,10.5
REP-0623,Filtro de combustible para auto liviano,15.0,2,media,7500.0,,2026-06-15 21:32:08.584305,sistema de combustible,8.4,1,8.4,6.6
REP-0624,Filtro de combustible para bus,15.0,2,media,16000.0,,2026-06-15 21:32:10.349755,sistema de combustible,9.333333333333334,1,9.333333333333334,5.666666666666667
REP-0659,Riel de inyección para auto liviano,23.0,5,alta,85000.0,,2026-06-15 21:32:12.107147,sistema de combustible,0.0,1,0.0,23.0
REP-0660,Riel de inyección para bus,23.0,5,alta,185000.0,,2026-06-15 21:32:13.823546,sistema de combustible,0.0,1,0.0,23.0
REP-0661,Riel de inyección para camioneta,23.0,5,alta,105000.0,,2026-06-15 21:32:15.447488,sistema de combustible,0.0,1,0.0,23.0
REP-0662,Riel de inyección para camión liviano,23.0,5,alta,155000.0,,2026-06-15 21:32:17.132691,sistema de combustible,0.0,1,0.0,23.0
REP-0663,Riel de inyección para camión pesado,23.0,5,alta,255000.0,,2026-06-15 21:32:18.656081,sistema de combustible,0.0,1,0.0,23.0
REP-0664,Riel de inyección para van,23.0,5,alta,115000.0,,2026-06-15 21:32:20.103435,sistema de combustible,0.0,1,0.0,23.0
REP-0775,Plumilla limpiaparabrisas 22 pulgadas para bus,5.0,2,baja,22000.0,,2026-06-15 21:32:21.540676,carrocería,4.0,0,0.0,5.0
REP-0776,Plumilla limpiaparabrisas 22 pulgadas para camioneta,5.0,2,baja,12000.0,,2026-06-15 21:32:23.328348,carrocería,4.8,0,0.0,5.0
REP-0777,Plumilla limpiaparabrisas 22 pulgadas para camión liviano,5.0,2,baja,18000.0,,2026-06-15 21:32:25.010138,carrocería,4.0,0,0.0,5.0
REP-0779,Plumilla limpiaparabrisas 22 pulgadas para van,5.0,2,baja,14000.0,,2026-06-15 21:32:26.525591,carrocería,4.8,0,0.0,5.0
REP-0780,Plumilla limpiaparabrisas 26 pulgadas para auto liviano,5.0,2,baja,12000.0,,2026-06-15 21:32:27.837115,carrocería,5.142857142857143,0,0.0,5.0
REP-0782,Plumilla limpiaparabrisas 26 pulgadas para camioneta,5.0,2,baja,14000.0,,2026-06-15 21:32:29.409030,carrocería,4.666666666666667,0,0.0,5.0
REP-0783,Plumilla limpiaparabrisas 26 pulgadas para camión liviano,5.0,2,baja,21000.0,,2026-06-15 21:32:31.130441,carrocería,4.0,0,0.0,5.0
REP-0881,Aceite de motor 10W-40 semisintético para auto liviano,10.0,2,media,26000.0,,2026-06-15 21:32:32.848926,lubricación,12.2,0,0.0,10.0
REP-0882,Aceite de motor 10W-40 semisintético para bus,10.0,2,media,57000.0,,2026-06-15 21:32:34.449500,lubricación,8.0,0,0.0,10.0
REP-0883,Aceite de motor 10W-40 semisintético para camioneta,10.0,2,media,32000.0,,2026-06-15 21:32:36.059224,lubricación,12.25,0,0.0,10.0
REP-0884,Aceite de motor 10W-40 semisintético para camión liviano,10.0,2,media,47000.0,,2026-06-15 21:32:37.558180,lubricación,9.142857142857142,0,0.0,10.0
REP-0885,Aceite de motor 10W-40 semisintético para camión pesado,10.0,2,media,78000.0,,2026-06-15 21:32:38.975586,lubricación,9.714285714285714,0,0.0,10.0
REP-0886,Aceite de motor 10W-40 semisintético para van,10.0,2,media,35000.0,,2026-06-15 21:32:40.634447,lubricación,9.666666666666666,0,0.0,10.0
REP-0887,Aceite de motor 15W-40 diésel para auto liviano,10.0,2,media,29000.0,,2026-06-15 21:32:41.998983,lubricación,10.222222222222221,0,0.0,10.0
REP-0888,Aceite de motor 15W-40 diésel para bus,10.0,2,media,64000.0,,2026-06-15 21:32:43.557271,lubricación,9.0,0,0.0,10.0
REP-0889,Aceite de motor 15W-40 diésel para camioneta,10.0,2,media,36000.0,,2026-06-15 21:32:44.994467,lubricación,10.8,0,0.0,10.0
REP-0890,Aceite de motor 15W-40 diésel para camión liviano,10.0,2,media,52000.0,,2026-06-15 21:32:46.320331,lubricación,8.88888888888889,0,0.0,10.0
REP-0891,Aceite de motor 15W-40 diésel para camión pesado,10.0,2,media,87000.0,,2026-06-15 21:32:47.630984,lubricación,4.0,0,0.0,10.0
REP-0892,Aceite de motor 15W-40 diésel para van,10.0,2,media,39000.0,,2026-06-15 21:32:49.187464,lubricación,9.5,0,0.0,10.0
REP-0896,Aceite de motor 20W-50 mineral para camión liviano,22.0,2,media,41000.0,,2026-06-15 21:32:50.928376,lubricación,12.666666666666666,0,0.0,22.0
REP-0897,Aceite de motor 20W-50 mineral para camión pesado,22.0,2,media,69000.0,,2026-06-15 21:32:52.610846,lubricación,4.0,0,0.0,22.0
REP-0898,Aceite de motor 20W-50 mineral para van,22.0,2,media,31000.0,,2026-06-15 21:32:54.175413,lubricación,12.222222222222221,0,0.0,22.0
REP-0899,Aceite de motor 5W-30 sintético para auto liviano,22.0,2,media,32000.0,,2026-06-15 21:32:55.754369,lubricación,10.857142857142858,0,0.0,22.0
REP-0900,Aceite de motor 5W-30 sintético para bus,22.0,2,media,70000.0,,2026-06-15 21:32:57.326464,lubricación,4.0,0,0.0,22.0
REP-0901,Aceite de motor 5W-30 sintético para camioneta,22.0,2,media,40000.0,,2026-06-15 21:32:58.770746,lubricación,7.333333333333333,0,0.0,22.0
REP-0902,Aceite de motor 5W-30 sintético para camión liviano,22.0,2,media,58000.0,,2026-06-15 21:33:00.340181,lubricación,7.555555555555555,0,0.0,22.0
REP-0903,Aceite de motor 5W-30 sintético para camión pesado,22.0,2,media,96000.0,,2026-06-15 21:33:01.775580,lubricación,4.0,0,0.0,22.0
REP-0904,Aceite de motor 5W-30 sintético para van,22.0,2,media,43000.0,,2026-06-15 21:33:03.093144,lubricación,7.466666666666667,0,0.0,22.0
REP-0905,Bomba de aceite para auto liviano,15.0,5,alta,60000.0,,2026-06-15 21:33:04.401231,lubricación,10.0,0,0.0,15.0
REP-0907,Bomba de aceite para camioneta,15.0,5,alta,75000.0,,2026-06-15 21:33:05.970208,lubricación,11.0,0,0.0,15.0
REP-0908,Bomba de aceite para camión liviano,15.0,5,alta,110000.0,,2026-06-15 21:33:07.415172,lubricación,4.0,0,0.0,15.0
REP-0015,Caliper de freno delantero derecho para bus,6.0,4,alta,145000.0,,2026-06-16 01:10:51.549881,sistema de frenos,0.0,2,0.0,6.0
REP-0017,Caliper de freno delantero derecho para camioneta,7.0,4,alta,81000.0,,2026-06-16 01:10:52.852852,sistema de frenos,0.0,2,0.0,7.0
REP-0019,Caliper de freno delantero derecho para camión liviano,6.0,4,alta,115000.0,,2026-06-16 01:10:55.409355,sistema de frenos,0.0,2,0.0,6.0
REP-0020,Manguera hidráulica 1 metro,6.0,30,media,45000.0,,2026-06-16 01:10:56.772874,sistema hidráulico,5.509433962264151,0,0.0,6.0
REP-0037,Bomba de combustible,9.0,30,media,275000.0,,2026-06-16 01:10:58.107725,sistema de combustible,0.0,1,0.0,9.0
REP-0038,Caliper de freno trasero derecho para auto liviano,23.0,4,alta,62000.0,,2026-06-16 01:10:59.386509,sistema de frenos,0.0,2,0.0,23.0
REP-0039,Bomba hidráulica reparada,9.0,30,media,325000.0,,2026-06-16 01:11:00.746951,sistema hidráulico,4.285714285714286,0,0.0,9.0
REP-0041,Caliper de freno trasero derecho para camioneta,2.0,4,alta,78000.0,,2026-06-16 01:11:02.093531,sistema de frenos,0.0,2,0.0,2.0
REP-0044,Válvula motor,14.0,30,media,105000.0,,2026-06-16 01:11:03.370127,motor,0.0,2,0.0,14.0
REP-0052,Caliper de freno trasero izquierdo para bus,7.0,4,alta,135000.0,,2026-06-16 01:11:04.738012,sistema de frenos,0.0,2,0.0,7.0
REP-0053,Caliper de freno trasero izquierdo para camioneta,7.0,4,alta,78000.0,,2026-06-16 01:11:06.164954,sistema de frenos,0.0,2,0.0,7.0
REP-0054,Correa de distribución,7.0,30,media,185000.0,,2026-06-16 01:11:07.511538,motor,0.0,2,0.0,7.0
REP-0055,Caliper de freno trasero izquierdo para camión liviano,7.0,4,alta,110000.0,,2026-06-16 01:11:08.875931,sistema de frenos,0.0,2,0.0,7.0
REP-0057,Caliper de freno trasero izquierdo para camión pesado,2.0,4,alta,185000.0,,2026-06-16 01:11:10.300986,sistema de frenos,0.0,2,0.0,2.0
REP-0058,Kit limpieza inyectores,2.0,30,media,245000.0,,2026-06-16 01:11:11.658536,sistema de combustible,4.0,1,4.0,-2.0
REP-0059,Caliper de freno trasero izquierdo para van,7.0,4,alta,84000.0,,2026-06-16 01:11:13.026539,sistema de frenos,0.0,2,0.0,7.0
REP-0063,Cilindro de rueda trasero para bus,4.0,3,alta,40000.0,,2026-06-16 01:11:14.454604,sistema de frenos,0.0,2,0.0,4.0
REP-0064,Múltiple de escape,4.0,30,media,195000.0,,2026-06-16 01:11:16.224257,motor,0.0,2,0.0,4.0
REP-0065,Cilindro de rueda trasero para camioneta,4.0,3,alta,22000.0,,2026-06-16 01:11:17.589748,sistema de frenos,0.0,2,0.0,4.0
REP-0066,Pastilla trasera izquierda,7.0,30,media,82500.0,,2026-06-16 01:11:18.934287,sistema de frenos,8.0,2,16.0,-9.0
REP-0067,Cilindro de rueda trasero para camión liviano,7.0,3,alta,32000.0,,2026-06-16 01:11:20.210414,sistema de frenos,0.0,2,0.0,7.0
REP-0068,Pastilla trasera derecha,7.0,30,media,82500.0,,2026-06-16 01:11:21.784536,sistema de frenos,8.0,2,16.0,-9.0
REP-0077,Disco de freno delantero para camioneta,3.0,2,alta,42000.0,,2026-06-16 01:11:23.210731,sistema de frenos,9.565217391304348,2,19.130434782608695,-16.130434782608695
REP-0078,Válvula termostática,3.0,30,media,95000.0,,2026-06-16 01:11:24.636053,sistema de enfriamiento,0.0,1,0.0,3.0
REP-0079,Disco de freno delantero para camión liviano,3.0,2,alta,61000.0,,2026-06-16 01:11:26.060120,sistema de frenos,9.666666666666666,2,19.333333333333332,-16.333333333333332
REP-0080,Regulador de presión,3.0,30,media,75000.0,,2026-06-16 01:11:27.498073,sistema de combustible,4.8,1,4.8,-1.8
REP-0081,Cilindro hidráulico,3.0,30,media,285000.0,,2026-06-16 01:11:28.916804,sistema hidráulico,4.4,0,0.0,3.0
