sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0994,Sensor de presión de aceite para auto liviano,Sensores y electrónica,null,No indicado,3,16000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0995,Sensor de presión de aceite para bus,Sensores y electrónica,null,No indicado,3,35000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0996,Sensor de presión de aceite para camioneta,Sensores y electrónica,null,No indicado,3,20000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0997,Sensor de presión de aceite para camión liviano,Sensores y electrónica,null,No indicado,3,29000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0998,Sensor de presión de aceite para camión pesado,Sensores y electrónica,null,No indicado,3,48000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0999,Sensor de presión de aceite para van,Sensores y electrónica,null,No indicado,3,22000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1000,Sensor de temperatura de aire de admisión para auto liviano,Sensores y electrónica,null,No indicado,4,18000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1001,Sensor de temperatura de aire de admisión para bus,Sensores y electrónica,null,No indicado,4,40000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1002,Sensor de temperatura de aire de admisión para camioneta,Sensores y electrónica,null,No indicado,4,22000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1003,Sensor de temperatura de aire de admisión para camión liviano,Sensores y electrónica,null,No indicado,4,32000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1004,Sensor de temperatura de aire de admisión para camión pesado,Sensores y electrónica,null,No indicado,4,54000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1005,Sensor de temperatura de aire de admisión para van,Sensores y electrónica,null,No indicado,4,24000,0,0,media,baja,true,2026-05-22 20:41:10.387996
REP-1006,Junta homocinética lado caja derecho para auto liviano,Tren delantero,null,No indicado,4,32000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1007,Junta homocinética lado caja derecho para bus,Tren delantero,null,No indicado,4,70000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1008,Junta homocinética lado caja derecho para camioneta,Tren delantero,null,No indicado,4,40000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1009,Junta homocinética lado caja derecho para camión liviano,Tren delantero,null,No indicado,4,58000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1010,Junta homocinética lado caja derecho para camión pesado,Tren delantero,null,No indicado,4,96000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1011,Junta homocinética lado caja derecho para van,Tren delantero,null,No indicado,4,43000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1012,Junta homocinética lado caja izquierdo para auto liviano,Tren delantero,null,No indicado,4,32000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1013,Junta homocinética lado caja izquierdo para camioneta,Tren delantero,null,No indicado,4,40000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1014,Junta homocinética lado caja izquierdo para van,Tren delantero,null,No indicado,4,43000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1015,Junta homocinética lado rueda derecho para auto liviano,Tren delantero,null,No indicado,3,25000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1016,Junta homocinética lado rueda derecho para bus,Tren delantero,null,No indicado,3,55000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1017,Junta homocinética lado rueda derecho para camioneta,Tren delantero,null,No indicado,3,31000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1018,Junta homocinética lado rueda derecho para camión liviano,Tren delantero,null,No indicado,3,45000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1019,Junta homocinética lado rueda derecho para camión pesado,Tren delantero,null,No indicado,3,75000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1020,Junta homocinética lado rueda derecho para van,Tren delantero,null,No indicado,3,34000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1021,Junta homocinética lado rueda izquierdo para auto liviano,Tren delantero,null,No indicado,3,25000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1022,Junta homocinética lado rueda izquierdo para bus,Tren delantero,null,No indicado,3,55000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1023,Junta homocinética lado rueda izquierdo para camioneta,Tren delantero,null,No indicado,3,31000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1024,Junta homocinética lado rueda izquierdo para camión liviano,Tren delantero,null,No indicado,3,45000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1025,Junta homocinética lado rueda izquierdo para camión pesado,Tren delantero,null,No indicado,3,75000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1026,Junta homocinética lado rueda izquierdo para van,Tren delantero,null,No indicado,3,34000,3,3,alta,media,true,2026-05-22 20:41:10.387996
REP-1027,Semieje homocinético derecho para auto liviano,Tren delantero,null,No indicado,4,72000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1028,Semieje homocinético derecho para bus,Tren delantero,null,No indicado,4,160000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1029,Semieje homocinético derecho para camioneta,Tren delantero,null,No indicado,4,90000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1030,Semieje homocinético derecho para camión liviano,Tren delantero,null,No indicado,4,130000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1031,Semieje homocinético derecho para camión pesado,Tren delantero,null,No indicado,4,215000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1032,Semieje homocinético derecho para van,Tren delantero,null,No indicado,4,97000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1033,Semieje homocinético izquierdo para auto liviano,Tren delantero,null,No indicado,4,72000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1034,Semieje homocinético izquierdo para bus,Tren delantero,null,No indicado,4,160000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1035,Semieje homocinético izquierdo para camioneta,Tren delantero,null,No indicado,4,90000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1036,Semieje homocinético izquierdo para camión liviano,Tren delantero,null,No indicado,4,130000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1037,Semieje homocinético izquierdo para camión pesado,Tren delantero,null,No indicado,4,215000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1038,Semieje homocinético izquierdo para van,Tren delantero,null,No indicado,4,97000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-1039,Aceite de diferencial 80W-90 para auto liviano,Tren trasero,null,No indicado,2,19000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1040,Aceite de diferencial 80W-90 para bus,Tren trasero,null,No indicado,2,42000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1041,Aceite de diferencial 80W-90 para camioneta,Tren trasero,null,No indicado,2,24000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1042,Aceite de diferencial 80W-90 para camión liviano,Tren trasero,null,No indicado,2,34000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1043,Aceite de diferencial 80W-90 para camión pesado,Tren trasero,null,No indicado,2,57000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1044,Aceite de diferencial 80W-90 para van,Tren trasero,null,No indicado,2,26000,3,3,media,media,true,2026-05-22 20:41:10.387996
REP-1045,Maza de rueda trasera para auto liviano,Tren trasero,null,No indicado,4,60000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1046,Maza de rueda trasera para camioneta,Tren trasero,null,No indicado,4,75000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1047,Maza de rueda trasera para van,Tren trasero,null,No indicado,4,81000,0,0,alta,baja,true,2026-05-22 20:41:10.387996
REP-1048,Rodamiento de maza trasero para auto liviano,Tren trasero,null,No indicado,3,38000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1049,Rodamiento de maza trasero para bus,Tren trasero,null,No indicado,3,84000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1050,Rodamiento de maza trasero para camioneta,Tren trasero,null,No indicado,3,48000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1051,Rodamiento de maza trasero para camión liviano,Tren trasero,null,No indicado,3,68000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1052,Rodamiento de maza trasero para camión pesado,Tren trasero,null,No indicado,3,115000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-1053,Rodamiento de maza trasero para van,Tren trasero,null,No indicado,3,51000,0,0,alta,media,true,2026-05-22 20:41:10.387996
